,mean_fit_time,mean_score_time,mean_test_score,mean_train_score,param_NN__alpha,param_NN__hidden_layer_sizes,param_pca__n_components,params,rank_test_score,split0_test_score,split0_train_score,split1_test_score,split1_train_score,split2_test_score,split2_train_score,split3_test_score,split3_train_score,split4_test_score,split4_train_score,std_fit_time,std_score_time,std_test_score,std_train_score
0,6.463734245300293,0.0009175300598144531,0.3496168582375479,0.5806924352990726,0.1,"(50, 50)",2,"{'NN__hidden_layer_sizes': (50, 50), 'NN__alpha': 0.1, 'pca__n_components': 2}",34,0.3761904761904762,0.5491606714628298,0.3238095238095238,0.5899280575539568,0.3619047619047619,0.5935251798561151,0.30917874396135264,0.6152927120669056,0.37681159420289856,0.5555555555555556,0.5484429912684432,0.00010272057449722111,0.027879183920577963,0.024792216752749195
1,6.859752750396728,0.0010038852691650391,0.4511494252873563,0.9971257402680006,0.1,"(50, 50)",5,"{'NN__hidden_layer_sizes': (50, 50), 'NN__alpha': 0.1, 'pca__n_components': 5}",26,0.49047619047619045,0.9976019184652278,0.41904761904761906,0.9964028776978417,0.36666666666666664,0.9964028776978417,0.5410628019323671,0.998805256869773,0.4396135265700483,0.996415770609319,1.1745518654111178,0.000205232540905976,0.05986140484298689,0.0009588158528169381
2,7.352748584747315,0.0014615535736083984,0.5747126436781609,1.0,0.1,"(50, 50)",10,"{'NN__hidden_layer_sizes': (50, 50), 'NN__alpha': 0.1, 'pca__n_components': 10}",19,0.5571428571428572,1.0,0.49523809523809526,1.0,0.46190476190476193,1.0,0.6908212560386473,1.0,0.6714975845410628,1.0,1.1426734915670493,0.0009444804773021999,0.09177504436018553,0.0
3,3.943402051925659,0.0013761520385742188,0.6494252873563219,1.0,0.1,"(50, 50)",15,"{'NN__hidden_layer_sizes': (50, 50), 'NN__alpha': 0.1, 'pca__n_components': 15}",13,0.7047619047619048,1.0,0.5380952380952381,1.0,0.43333333333333335,1.0,0.8164251207729468,1.0,0.7584541062801933,1.0,0.533206469016755,0.0005169960959514403,0.14278850076279087,0.0
4,2.521047830581665,0.0011146068572998047,0.6733716475095786,1.0,0.1,"(50, 50)",20,"{'NN__hidden_layer_sizes': (50, 50), 'NN__alpha': 0.1, 'pca__n_components': 20}",9,0.7,1.0,0.6476190476190476,1.0,0.42857142857142855,1.0,0.855072463768116,1.0,0.7391304347826086,1.0,0.4950594879202207,0.0001730129887062197,0.14047720209182996,0.0
5,1.9793461799621581,0.0014605998992919921,0.725095785440613,1.0,0.1,"(50, 50)",25,"{'NN__hidden_layer_sizes': (50, 50), 'NN__alpha': 0.1, 'pca__n_components': 25}",5,0.8238095238095238,1.0,0.680952380952381,1.0,0.4666666666666667,1.0,0.8840579710144928,1.0,0.7729468599033816,1.0,0.3849348555992166,0.0010081725579858761,0.14577434974738393,0.0
6,1.8205105781555175,0.0011571884155273438,0.7346743295019157,1.0,0.1,"(50, 50)",30,"{'NN__hidden_layer_sizes': (50, 50), 'NN__alpha': 0.1, 'pca__n_components': 30}",3,0.8333333333333334,1.0,0.6619047619047619,1.0,0.4523809523809524,1.0,0.927536231884058,1.0,0.8019323671497585,1.0,0.30048506475234665,0.00024387055972002175,0.16530131681253263,0.0
7,4.162908601760864,0.0010560035705566406,0.3773946360153257,0.48537857885734426,0.1,"(50,)",2,"{'NN__hidden_layer_sizes': (50,), 'NN__alpha': 0.1, 'pca__n_components': 2}",31,0.38095238095238093,0.46882494004796166,0.3619047619047619,0.4880095923261391,0.3952380952380952,0.47961630695443647,0.37681159420289856,0.4994026284348865,0.3719806763285024,0.4910394265232975,0.44360979603685624,0.0002496767080038941,0.010987807628092941,0.010419866890109574
8,1.925684642791748,0.0006619453430175781,0.421455938697318,0.8065375656464076,0.1,"(50,)",5,"{'NN__hidden_layer_sizes': (50,), 'NN__alpha': 0.1, 'pca__n_components': 5}",29,0.42857142857142855,0.8081534772182254,0.3904761904761905,0.8093525179856115,0.38095238095238093,0.8357314148681055,0.45410628019323673,0.7992831541218638,0.45410628019323673,0.7801672640382318,0.255262655232512,1.7891626608822035e-05,0.030918789873112255,0.017949012522881315
9,1.7138277530670165,0.0009953975677490234,0.5296934865900383,0.9995221027479092,0.1,"(50,)",10,"{'NN__hidden_layer_sizes': (50,), 'NN__alpha': 0.1, 'pca__n_components': 10}",23,0.5190476190476191,1.0,0.47619047619047616,1.0,0.4380952380952381,1.0,0.6183574879227053,0.997610513739546,0.5990338164251208,1.0,0.29601805901411676,0.0004614443870245314,0.06926995892390862,0.0009557945041815952
10,1.472963809967041,0.0009601593017578125,0.6293103448275862,1.0,0.1,"(50,)",15,"{'NN__hidden_layer_sizes': (50,), 'NN__alpha': 0.1, 'pca__n_components': 15}",16,0.6666666666666666,1.0,0.5523809523809524,1.0,0.4238095238095238,1.0,0.7536231884057971,1.0,0.7536231884057971,1.0,0.21597574897710145,0.0003297968427994998,0.1268620304488063,0.0
11,1.1895236492156982,0.0010365962982177735,0.6781609195402298,1.0,0.1,"(50,)",20,"{'NN__hidden_layer_sizes': (50,), 'NN__alpha': 0.1, 'pca__n_components': 20}",7,0.7761904761904762,1.0,0.6619047619047619,1.0,0.38095238095238093,1.0,0.8647342995169082,1.0,0.7101449275362319,1.0,0.2986608180468188,0.0004460540923321397,0.16388720576505328,0.0
12,0.7119465827941894,0.0007488250732421875,0.7260536398467433,1.0,0.1,"(50,)",25,"{'NN__hidden_layer_sizes': (50,), 'NN__alpha': 0.1, 'pca__n_components': 25}",4,0.8,1.0,0.6761904761904762,1.0,0.49047619047619045,1.0,0.9033816425120773,1.0,0.7632850241545893,1.0,0.0834473265037198,3.339780527521737e-05,0.1388266277321406,0.0
13,0.6787237167358399,0.0008072853088378906,0.7413793103448276,1.0,0.1,"(50,)",30,"{'NN__hidden_layer_sizes': (50,), 'NN__alpha': 0.1, 'pca__n_components': 30}",1,0.8380952380952381,1.0,0.6857142857142857,1.0,0.4523809523809524,1.0,0.9033816425120773,1.0,0.8309178743961353,1.0,0.12414450635185663,4.8077861688680554e-05,0.16154920742706516,0.0
14,1.566285753250122,0.0004886627197265625,0.36302681992337166,0.45735110836062337,0.1,"(25,)",2,"{'NN__hidden_layer_sizes': (25,), 'NN__alpha': 0.1, 'pca__n_components': 2}",33,0.36666666666666664,0.434052757793765,0.32857142857142857,0.44244604316546765,0.3761904761904762,0.4616306954436451,0.34299516908212563,0.46833930704898447,0.40096618357487923,0.48028673835125446,0.17748449228033295,4.833600218336136e-05,0.025323482174119595,0.016911963852204007
15,0.8723360061645508,0.0004573345184326172,0.42049808429118773,0.6264407828575849,0.1,"(25,)",5,"{'NN__hidden_layer_sizes': (25,), 'NN__alpha': 0.1, 'pca__n_components': 5}",30,0.41904761904761906,0.6103117505995204,0.3761904761904762,0.6414868105515588,0.3952380952380952,0.6330935251798561,0.46859903381642515,0.6212664277180406,0.4444444444444444,0.6260454002389486,0.2259458903122719,4.019032956257911e-06,0.0331075133161584,0.01056141931637316
16,0.7736362934112548,0.0006064414978027344,0.4703065134099617,0.8434293425474675,0.1,"(25,)",10,"{'NN__hidden_layer_sizes': (25,), 'NN__alpha': 0.1, 'pca__n_components': 10}",25,0.48095238095238096,0.8189448441247003,0.4380952380952381,0.8513189448441247,0.3952380952380952,0.9136690647482014,0.5458937198067633,0.7837514934289128,0.4927536231884058,0.8494623655913979,0.19761601490657563,1.6216389797690004e-05,0.05096836319470967,0.04287936124691168
17,1.4115263938903808,0.0011200428009033204,0.4952107279693487,0.9779789071968231,0.1,"(25,)",15,"{'NN__hidden_layer_sizes': (25,), 'NN__alpha': 0.1, 'pca__n_components': 15}",24,0.5476190476190477,0.9652278177458034,0.42857142857142855,0.9832134292565947,0.38571428571428573,0.9988009592326139,0.5362318840579711,0.9796893667861409,0.5797101449275363,0.9629629629629629,0.5114959541555066,0.0005936770150063517,0.07487848618626075,0.013053372036408155
18,1.1871821880340576,0.00066986083984375,0.5747126436781609,0.9997610513739545,0.1,"(25,)",20,"{'NN__hidden_layer_sizes': (25,), 'NN__alpha': 0.1, 'pca__n_components': 20}",19,0.5714285714285714,1.0,0.5,1.0,0.49047619047619045,1.0,0.6763285024154589,1.0,0.6376811594202898,0.998805256869773,0.349678802368003,9.609251942273083e-05,0.07338812846529114,0.0004778972520908198
19,1.0466620445251464,0.0007755279541015625,0.6302681992337165,1.0,0.1,"(25,)",25,"{'NN__hidden_layer_sizes': (25,), 'NN__alpha': 0.1, 'pca__n_components': 25}",15,0.6904761904761905,1.0,0.6047619047619047,1.0,0.43333333333333335,1.0,0.7632850241545893,1.0,0.6618357487922706,1.0,0.3961350302382813,8.43850084456684e-05,0.11120723450413236,0.0
20,0.7097800731658935,0.0005965709686279296,0.671455938697318,1.0,0.1,"(25,)",30,"{'NN__hidden_layer_sizes': (25,), 'NN__alpha': 0.1, 'pca__n_components': 30}",10,0.7333333333333333,1.0,0.6476190476190476,1.0,0.4142857142857143,1.0,0.7922705314009661,1.0,0.7729468599033816,1.0,0.11046666672220563,2.4846098763697144e-05,0.1382901631151898,0.0
21,3.584589385986328,0.0006155490875244141,0.34770114942528735,0.5804431723438453,0.1,"(25, 25)",2,"{'NN__hidden_layer_sizes': (25, 25), 'NN__alpha': 0.1, 'pca__n_components': 2}",35,0.35714285714285715,0.5503597122302158,0.3380952380952381,0.580335731414868,0.3380952380952381,0.5875299760191847,0.34782608695652173,0.6069295101553166,0.357487922705314,0.5770609318996416,0.047520446733802485,1.1344716622634831e-05,0.008605074848209177,0.01826589468589009
22,4.00029878616333,0.0007471561431884766,0.44061302681992337,0.9743843634769604,0.1,"(25, 25)",5,"{'NN__hidden_layer_sizes': (25, 25), 'NN__alpha': 0.1, 'pca__n_components': 5}",27,0.43333333333333335,0.9832134292565947,0.4142857142857143,0.9664268585131894,0.3523809523809524,0.9832134292565947,0.5314009661835749,0.970131421744325,0.47342995169082125,0.9689366786140979,0.14233986261413462,0.00010440832775003925,0.059697755346414055,0.007307413688534567
23,3.6704555988311767,0.0008143424987792969,0.5363984674329502,0.9997601918465229,0.1,"(25, 25)",10,"{'NN__hidden_layer_sizes': (25, 25), 'NN__alpha': 0.1, 'pca__n_components': 10}",22,0.6095238095238096,0.9988009592326139,0.44285714285714284,1.0,0.42857142857142855,1.0,0.6376811594202898,1.0,0.5652173913043478,1.0,0.5722980301751486,0.00010248889007840788,0.08586608871611405,0.0004796163069544334
24,3.5442997455596923,0.0007739543914794921,0.6139846743295019,1.0,0.1,"(25, 25)",15,"{'NN__hidden_layer_sizes': (25, 25), 'NN__alpha': 0.1, 'pca__n_components': 15}",17,0.6285714285714286,1.0,0.5380952380952381,1.0,0.42857142857142855,1.0,0.7777777777777778,1.0,0.7004830917874396,1.0,0.7133281605718423,6.327081080194602e-05,0.12214444582301398,0.0
25,2.9162071704864503,0.0007689952850341797,0.5727969348659003,1.0,0.1,"(25, 25)",20,"{'NN__hidden_layer_sizes': (25, 25), 'NN__alpha': 0.1, 'pca__n_components': 20}",21,0.5761904761904761,1.0,0.5571428571428572,1.0,0.44761904761904764,1.0,0.6666666666666666,1.0,0.6183574879227053,1.0,0.5778022009998826,2.2890468324433876e-05,0.07322708987016151,0.0
26,1.950037384033203,0.0007593631744384766,0.6743295019157088,1.0,0.1,"(25, 25)",25,"{'NN__hidden_layer_sizes': (25, 25), 'NN__alpha': 0.1, 'pca__n_components': 25}",8,0.7095238095238096,1.0,0.6523809523809524,1.0,0.5047619047619047,1.0,0.8309178743961353,1.0,0.6763285024154589,1.0,0.29112832778890196,4.948320028906948e-05,0.10484386944130679,0.0
27,1.5566476345062257,0.0009688377380371094,0.6637931034482759,1.0,0.1,"(25, 25)",30,"{'NN__hidden_layer_sizes': (25, 25), 'NN__alpha': 0.1, 'pca__n_components': 30}",11,0.7857142857142857,1.0,0.680952380952381,1.0,0.4095238095238095,1.0,0.7874396135265701,1.0,0.6570048309178744,1.0,0.2960442950495132,0.0003096795640009588,0.13818330237642015,0.0
28,12.51628065109253,0.001233816146850586,0.36398467432950193,0.5107741763578384,0.1,"(100, 25, 100)",2,"{'NN__hidden_layer_sizes': (100, 25, 100), 'NN__alpha': 0.1, 'pca__n_components': 2}",32,0.3619047619047619,0.49760191846522783,0.3523809523809524,0.4784172661870504,0.4,0.5539568345323741,0.34299516908212563,0.5340501792114696,0.36231884057971014,0.48984468339307047,0.9839305535279727,9.436738676879796e-05,0.01941052228889312,0.028513280994698586
29,12.887895774841308,0.0012366294860839844,0.44061302681992337,0.9954522403582511,0.1,"(100, 25, 100)",5,"{'NN__hidden_layer_sizes': (100, 25, 100), 'NN__alpha': 0.1, 'pca__n_components': 5}",27,0.44761904761904764,0.9964028776978417,0.42857142857142855,0.9940047961630696,0.3523809523809524,0.9988009592326139,0.48792270531400966,0.995221027479092,0.48792270531400966,0.992831541218638,1.0784620457525795,7.746298520410657e-05,0.049925266563643746,0.0020559303259089358
30,12.183247423171997,0.0013861656188964844,0.5919540229885057,1.0,0.1,"(100, 25, 100)",10,"{'NN__hidden_layer_sizes': (100, 25, 100), 'NN__alpha': 0.1, 'pca__n_components': 10}",18,0.5952380952380952,1.0,0.5476190476190477,1.0,0.43333333333333335,1.0,0.6859903381642513,1.0,0.7004830917874396,1.0,0.43846801008493225,0.00022765091869628534,0.09771025975794514,0.0
31,8.45263843536377,0.0014485836029052735,0.646551724137931,1.0,0.1,"(100, 25, 100)",15,"{'NN__hidden_layer_sizes': (100, 25, 100), 'NN__alpha': 0.1, 'pca__n_components': 15}",14,0.7238095238095238,1.0,0.5857142857142857,1.0,0.42857142857142855,1.0,0.7729468599033816,1.0,0.7246376811594203,1.0,1.52474715375022,0.00022604723868428783,0.12601339898152653,0.0
32,6.6797037601470945,0.0013712406158447265,0.6522988505747126,1.0,0.1,"(100, 25, 100)",20,"{'NN__hidden_layer_sizes': (100, 25, 100), 'NN__alpha': 0.1, 'pca__n_components': 20}",12,0.719047619047619,1.0,0.6238095238095238,1.0,0.3952380952380952,1.0,0.893719806763285,1.0,0.6328502415458938,1.0,0.4738828259413837,0.00016354670655748752,0.16119176798292226,0.0
33,6.038273715972901,0.0014548778533935546,0.6973180076628352,1.0,0.1,"(100, 25, 100)",25,"{'NN__hidden_layer_sizes': (100, 25, 100), 'NN__alpha': 0.1, 'pca__n_components': 25}",6,0.8333333333333334,1.0,0.6285714285714286,1.0,0.44761904761904764,1.0,0.8985507246376812,1.0,0.6811594202898551,1.0,0.9072882250632677,0.00042847660520798383,0.15904213954556937,0.0
34,5.295291757583618,0.0014020442962646485,0.7404214559386973,1.0,0.1,"(100, 25, 100)",30,"{'NN__hidden_layer_sizes': (100, 25, 100), 'NN__alpha': 0.1, 'pca__n_components': 30}",2,0.7857142857142857,1.0,0.7047619047619048,1.0,0.4238095238095238,1.0,0.9371980676328503,1.0,0.855072463768116,1.0,1.1046902890498442,0.00021817322413184424,0.17639735608966603,0.0
